,uid,lat
151,162,60.911224300000015
152,163,48.78903618333334
153,164,48.65875516923077
154,165,42.94874697857143
155,166,57.28973000000001
156,167,51.05671684
157,168,64.06986561666666
158,169,51.459954624324325
159,170,51.892608
160,171,41.760344571428575
161,172,52.69584679999999
162,173,58.040087373333336
163,174,50.37221799199999
164,175,61.002439728571424
165,177,50.815730434782616
166,178,50.053307368421045
167,179,49.48342009090909
168,180,52.18663264705883
169,181,55.81755
170,182,60.60279087368421
171,183,55.33917866304346
172,184,55.4585030625
173,185,58.42630085714287
174,186,58.4169826
175,187,35.818329999999996
176,188,55.8290343125
177,189,55.847297839999996
178,190,55.8665672451613
179,191,56.42259254090911
180,193,54.20133487924531
181,194,55.43868126944442
182,195,-37.071639916666676
183,196,1.7834996780487804
184,197,42.298844770833334
185,199,43.23342281739131
186,200,24.68390676666667
187,201,54.934311092105276
188,202,49.681178807692305
189,203,56.4441766923077
190,204,60.57682673333333
191,205,52.577536955999996
192,206,43.492856785714295
193,207,65.29857877555557
194,208,44.30271869166667
195,209,-40.741209481481484
196,211,10.773752739999999
197,212,44.30230418421053
198,213,-36.405824555555554
199,214,51.21005398666667
200,215,52.57429007567567
201,216,50.86644621538461
202,217,7.679124583333333
203,219,26.213035349999995
204,220,25.26151940909091
205,221,25.817336141025653
206,222,27.023904505494507
207,223,50.67822384615385
208,224,18.91003519473684
209,225,50.200658833333335
210,226,19.7713891
211,227,14.50135395
212,228,16.161938009523805
213,229,55.55305194736842
214,230,50.32837231818182
215,232,52.24956925000001
216,234,18.993890750000002
217,235,-16.861147146341466
218,236,-17.13497269393939
219,237,41.77604552941176
220,238,46.939714089655155
221,239,44.82532111666668
222,240,54.38516115333334
223,241,55.699830414285714
224,243,14.706017833333334
225,244,55.699830414285714
226,245,59.6756258125
227,246,-17.963037708333335
228,247,47.318009684848484
229,248,55.838010833333335
230,249,-37.68250344166667
231,250,-37.31392108125001
232,251,53.72530204166666
233,252,47.86122591911765
234,253,23.242541097468354
235,254,54.61902217647058
236,255,55.03085216666667
237,256,55.0229398235294
238,257,54.9365727962963
239,258,57.35777715384615
240,259,56.93385544117648
241,260,56.92004890322581
242,262,54.48074710526316
243,263,19.07361539285714
244,264,19.077145671428575
245,265,12.919699636363637
246,266,39.42183714285714
247,267,41.53550683750002
248,268,40.73113591304348
249,269,48.904095385000005
250,270,29.683264722222223
251,271,-34.4906056
252,272,-34.44433573809525
253,273,47.99987744444444
254,274,65.77185638095237
255,275,66.09348933333335
256,276,65.88287199999999
257,277,63.954929157894725
258,278,59.21118481914897
259,279,45.09001223529412
260,280,27.213611323529413
261,282,59.18789748749998
262,283,61.64560923076923
263,284,38.76100992857143
264,285,51.36017927
265,286,56.64083776190476
266,287,55.92542
267,288,14.21039946153846
268,289,14.216497692307694
269,290,48.11088023157893
270,291,60.54531165789474
271,292,40.494428000000006
272,293,60.81040740259742
273,294,49.807950846666664
274,295,40.987449818181815
275,296,40.9783485
276,297,55.03694525000001
277,298,60.419760257142855
278,299,-30.4722295
279,300,61.92850829230769
280,301,58.104977246153844
281,302,49.92829931250001
282,303,58.40687062500001
283,304,44.806398266666655
284,305,44.08535750000001
285,306,44.925584750000006
286,307,21.0550625
287,308,48.47736781739131
288,309,50.21770033333333
289,310,56.39342688235294
290,311,50.19668107142858
291,312,50.19655621739129
292,313,50.67002800588235
293,314,50.61053204347827
294,315,50.64314512
295,316,53.0247343952381
296,317,42.76718895555556
297,319,50.150461153846166
298,320,56.536491714285724
299,321,58.24409730769231
300,322,60.617489825
301,323,55.61003318181818
302,324,50.79951936923077
303,325,60.21193267647059
304,326,19.04448656111111
305,327,18.880751569230767
306,328,-19.847682714285714
307,329,49.79852400961537
308,330,51.95120988888888
309,332,67.34465693333333
310,333,68.55651050000002
311,334,63.31539121428572
312,336,51.2568655
313,337,50.36484630769231
314,338,24.369697499999997
315,339,19.631744125
316,340,53.084428
317,341,47.392061999999996
318,343,52.622151058333316
319,344,46.012146158823526
320,345,2.275407733333333
321,346,-3.177622807692308
322,347,5.981436727272728
323,348,60.57909173888889
324,350,55.85552011111111
325,351,58.255148192307686
326,352,60.53047068749999
327,353,55.91323442727273
328,354,-22.92076606428571
329,355,48.92581510000001
330,356,50.322820959999994
331,357,52.0669278625
332,358,-35.38317442857143
333,359,63.212367500000006
334,360,61.45584422727273
335,361,59.534473303030296
336,362,56.75794231034483
337,364,40.14604246111111
338,365,34.049463221186436
339,366,32.324586274242414
340,367,30.213989494999993
341,368,29.571768046153846
342,369,29.468431804878048
343,370,30.255037863829784
344,371,57.18025858823529
345,372,57.2160568125
346,373,56.65328970588236
347,374,50.59695739130436
348,375,56.56619761538461
349,376,63.626970076923094
350,377,38.64203338461539
351,378,38.675025266666665
352,379,52.84132309999999
353,381,54.91915483076923
354,382,51.89171727058823
355,383,49.13115496111111
356,384,60.58064572222221
357,385,55.789089618181826
358,387,57.34173937500001
359,388,18.70511265
360,389,52.96564684000002
361,390,53.95135371698113
362,391,52.71212321428572
363,393,50.70255334117647
364,394,15.480913660869573
365,395,50.58939699999999
366,396,50.57724236
367,397,49.11499325882353
368,398,50.41318823076924
369,399,-35.0344815
370,400,55.79838575
371,401,55.81001653846154
372,402,44.99002491666667
373,403,60.70507539333333
374,404,63.946550571428574
375,405,63.96049273333333
376,406,43.7986005483871
377,407,46.94695757471266
378,408,53.6743952
379,409,56.17125577272727
380,410,55.44588984210526
381,412,36.328468599999994
382,413,36.45784245
383,414,36.6494865
384,415,56.9171870857143
385,416,56.39374754054054
386,417,56.381912736842104
387,419,32.112399
388,420,3.870056740625
389,421,51.13196992307692
390,422,55.53596222931035
391,423,55.68516375000001
392,424,52.19094208148148
393,426,1.0100849916666668
394,427,-0.8901688095238097
395,428,31.566363068852464
396,430,55.2732722
397,431,60.55758869230769
398,432,13.246825884615383
399,433,47.339664666666664
400,434,47.287082
401,435,47.151509999999995
402,436,46.967526799999995
403,439,53.62316321428572
404,440,53.26714417857142
405,441,38.030868130769235
406,442,64.94366947037038
407,443,15.14158747368421
408,444,-35.050530928571426
409,445,36.67069110526316
410,446,18.87506494166667
411,447,18.850494216666668
412,448,-35.942997551724126
413,449,57.82200320000001
414,450,50.34057481
415,451,58.19254468333333
416,452,50.42715760588236
417,453,50.64531888235294
418,454,47.20667125
419,455,48.93970691666666
420,456,18.910702006666668
421,457,19.0388025875
422,458,61.36602555555555
423,459,55.82900861666667
424,460,52.527467
425,461,47.06639574736842
426,463,50.347305333333324
427,465,51.910399625
428,466,59.43569359259261
429,467,47.87863130769232
430,468,47.84671785714285
431,469,47.863168200000004
432,470,53.778810057142856
433,471,60.53749364285715
434,472,54.422162982456136
435,473,50.607934454545465
436,474,50.535019953846145
437,475,50.479268999999995
438,476,60.6171111076923
439,477,42.08440266666667
440,478,48.70710852142857
441,479,48.294087799999986
442,480,42.267691221428564
443,481,59.206119263157895
444,485,64.1175912352941
445,486,50.91669133333333
446,487,56.586270061538464
447,488,52.005066375
448,489,44.915289230769226
449,490,6.991974846153847
450,491,54.92902921764706
451,492,-36.98757274074074
452,493,50.00988188461539
453,494,49.941697687499996
454,495,51.30827139285715
455,496,-2.3657225454545454
456,497,-1.7282233888888885
457,498,-1.3840155625000001
458,499,55.3468124
459,500,58.25649277647059
460,501,45.002530533333335
461,502,58.103749979591846
462,503,52.333725118749996
463,504,52.31632218
464,505,62.17318402592593
465,506,61.124156136842096
466,507,47.96806937499999
467,508,44.93791937460316
468,509,54.20886573928572
469,510,59.1795449647059
470,511,48.66131188
471,512,48.5570102125
472,513,48.94626121891891
473,514,47.74508909777778
474,516,51.79470721379311
475,517,55.006388066666666
476,519,60.00896232142858
477,520,57.39688447887324
478,521,55.26369968292681
479,522,55.287303433333335
480,523,45.516312264285716
481,524,52.998673946153836
482,525,63.59211830434783
483,526,63.93575039130434
484,527,53.20987276315788
485,528,53.26596954761904
486,529,53.14526268536585
487,530,53.2194313
488,531,57.63821747058824
489,532,-21.43920567741936
490,533,-22.11415056
491,535,54.660138987341774
492,536,55.399873333333346
493,538,44.46755083333333
494,539,45.04511964285714
495,540,-23.352371842105253
496,541,-22.79526455172413
497,542,-22.809906000000005
498,544,47.56941075409837
499,545,49.47266234782609
500,546,50.82867983333333
501,547,56.500172400000004
502,548,43.31728819565217
503,549,53.04896138095238
504,550,51.56196752857143
505,551,54.24832186363635
506,552,39.65415609195403
507,553,54.854628500000004
508,554,53.816613
509,555,53.74529853846154
510,558,53.21194466666666
511,559,59.44729841463413
512,560,-28.65656695238095
513,561,-27.973647615384614
514,562,-28.41839793548387
515,563,42.728909090909085
516,567,42.631747944186046
517,568,42.661629312
518,569,-25.59729510833333
519,570,55.3517023142857
520,571,50.33791258333334
521,572,54.036648799999995
522,573,55.87912972093021
523,574,-33.10161345333333
524,575,49.839970785714286
525,576,33.53231999074073
526,577,49.80974184615385
527,578,46.14659547368422
528,579,47.621511789473686
529,580,36.6906669375
530,581,36.21685176923078
531,582,36.021491653846155
532,583,35.71853461538461
533,584,35.558872666666666
534,585,35.15313638095238
535,586,34.871872675000006
536,587,34.61280274999999
537,588,34.436725280000005
538,589,32.97782700625
539,590,32.59208215833333
540,592,0.8881584444444447
541,594,-1.9593831506849317
542,595,49.80414323076922
543,596,51.777374262295076
544,597,56.581545148936186
545,598,55.634144761538465
546,603,47.66097625
547,604,66.47734950909093
548,605,63.03032841666666
549,606,61.26591605882354
550,607,60.430391846153846
551,608,59.428014
552,609,57.641484366666674
553,611,-41.232086111111116
554,612,58.49944855223881
555,613,56.353619421052635
556,614,-34.14682808333334
557,615,50.115421133333335
558,616,50.05225164705883
559,617,50.42247080833332
560,621,50.32007477777779
561,622,50.338268
562,623,-38.35714165833333
563,625,51.59006875700934
564,626,49.66113436842107
565,627,48.075475833333336
566,628,46.37473002325582
567,629,54.037968125000006
568,630,54.15610488888889
569,631,54.28468313333334
570,632,54.25139416666667
571,633,34.10907013508772
572,634,52.08870304347827
573,635,48.87465195714286
574,636,-47.797474636363624
575,637,-25.76697353333333
576,638,24.721542353333334
577,639,58.0455694
578,640,45.10220416666667
579,641,-33.39324912272727
580,642,-32.98713138387097
581,643,54.6192093
582,644,-30.63421968333332
583,645,-32.58375116842106
584,646,-29.66185817647058
585,649,-27.099210757894742
586,650,50.55190735714285
587,651,60.14127157142856
588,652,12.203325678260871
589,653,-0.7766469444444445
590,654,-35.1749340625
591,655,48.34359522222223
592,656,47.93564969230769
593,657,62.98280464583333
594,658,62.7949644137931
595,659,-18.893796643749997
596,660,51.80732147619049
597,661,-40.073020080000006
598,662,45.46399169333334
599,663,49.08363571428571
600,664,49.429739999999995
601,665,35.368536557377055
602,666,45.357816875
603,667,48.24639479285714
604,668,53.453215375
605,669,53.443882941176476
606,670,53.03367156249999
607,672,51.87164536363637
608,674,51.51279441666666
609,675,52.923486294117644
610,676,53.97887824137929
611,677,53.36938466666666
612,678,-33.288470933333336
613,679,-33.367929576923075
614,680,-27.038570566666674
615,681,-25.660564285714283
616,682,-25.5845835625
617,683,45.52695963157894
618,684,51.405519875
619,685,51.42177786666667
620,686,23.98480259230769
621,687,47.130824749999995
622,688,55.61512033333334
623,689,55.56930846153846
624,690,54.03591484848485
625,691,53.41428202962962
626,692,54.22230609090909
627,693,55.16961275000001
628,694,46.47325880714285
629,695,47.4193872875
630,696,55.50196818999999
631,697,53.434648666666654
632,698,53.43464866666667
633,700,47.805492615384615
634,701,52.95063285714286
635,702,47.764289874999996
636,703,4.561460113461538
637,704,47.89854428235294
638,705,49.752653209090916
639,706,46.195532894736836
640,707,45.7978106875
641,708,45.348861260869555
642,709,44.86479255555555
643,710,50.08529458536586
644,711,59.41604175
645,712,59.52748107142856
646,715,50.95370735135135
647,719,57.60373368888887
648,721,53.90446841406253
649,722,57.61844291803279
650,723,47.418475
651,724,-27.6119261875
652,725,-27.576497
653,726,52.221607600000006
654,727,40.47865036842105
655,728,-29.754462476190476
656,729,-29.198880516129034
657,730,35.774117399999994
658,731,65.22207412096773
659,732,49.931943342857146
660,733,51.95674784615384
661,734,42.11533643999999
662,735,50.13691305555555
663,736,55.437982857142856
664,738,57.552866156250005
665,739,58.1671168125
666,740,57.732232647058815
667,742,45.5155743
668,743,51.128944357142856
669,744,45.517772769230774
670,745,61.99231515
671,746,47.51607490833333
672,747,59.31863960655739
673,748,46.062404611111106
674,749,35.26811805
675,750,57.03285285
676,751,57.36511845
677,752,56.291045777777775
678,753,56.37867046153846
679,754,59.519878370370364
680,755,57.82911793333333
681,756,45.41748570000001
682,757,57.88652847906975
683,758,-40.16920459999999
684,759,53.264117999999996
685,760,53.27456947619047
686,761,52.26560401219511
687,764,23.272214
688,765,59.541729335135166
689,767,56.160903339473684
690,769,52.67784320833332
691,770,59.81878214285714
692,771,59.818806357142854
693,772,46.665399071428574
694,773,61.03009712903227
695,774,52.90714246499999
696,775,68.07270147333334
697,776,-37.391436078571424
698,777,-37.434286314285714
699,778,54.47043293333333
700,779,54.836991777777776
701,780,50.810759716129034
702,781,57.1260151875
703,782,-27.823473333333332
704,784,56.17429700000001
705,785,48.814650962962965
706,787,51.07724061538462
707,788,45.56723921739131
708,789,44.33320771428571
709,790,58.52355426785714
710,792,60.7368439
711,793,61.67160346153847
712,794,61.48401586666667
713,795,61.4485695
714,796,62.57044
715,797,63.41531677777778
716,798,64.236716125
717,799,63.7923900625
718,800,62.19371146341465
719,801,58.719688869047616
720,802,47.198686505999994
721,803,47.49166231764707
722,804,51.19920663636363
723,805,13.324080999999998
724,806,13.502534076923078
725,807,13.324081
726,808,13.502534076923078
727,810,41.20525635714286
728,811,59.047343663513516
729,812,56.04472626666667
730,813,58.434613909090906
731,814,58.333041659090924
732,815,44.68377927272728
733,816,45.48469099999999
734,817,45.18771853846154
735,819,44.498468625
736,820,43.63366382142857
737,821,5.289256285714284
738,822,5.2804410454545465
739,823,5.1063080833333325
740,824,5.36066589473684
741,825,5.321069368421052
742,826,5.316600150000001
743,828,5.4947753125
744,829,5.2979448571428565
745,830,5.5788547500000005
746,831,5.300537722222223
747,832,5.304787550000001
748,833,5.23560280952381
749,834,5.372786333333334
750,835,5.2653589499999995
751,836,5.281175750000001
752,837,23.54987270285714
753,838,48.78107638461539
754,839,48.674596470588234
755,840,54.731736186363634
756,841,55.41384902916666
757,842,4.805168416666667
758,843,49.09288154166668
759,844,55.885963472
760,845,50.56037809230769
761,846,55.985672047619055
762,847,48.081092911764706
763,848,51.6498865
764,849,51.95070478571428
765,850,53.38213942857142
766,851,54.165553358333334
767,852,-30.14761085
768,853,56.41328728125
769,854,55.92204541333333
770,855,56.10544887692308
771,856,61.832066073684224
772,857,53.02084867272727
773,860,68.65953238461539
774,863,45.04898809375
775,864,45.17323476470589
776,865,-33.64860275
777,866,44.25730174999999
778,867,14.37251772463768
779,868,-40.742315978571426
780,871,51.88941162499999
781,874,40.51562215384615
782,875,-0.9485024615384615
783,876,-1.3662002142857141
784,877,59.22266366666666
785,878,24.87162547619048
786,879,-28.398435227272728
787,880,-21.680296972413792
788,881,52.90748911428572
789,882,52.89868860833334
790,883,36.63236871363636
791,884,52.72302257894737
792,886,54.99787233947368
793,887,41.91537935384615
794,888,57.34992140000001
795,890,52.14117033437499
796,891,52.175896
797,892,50.090363473684214
798,893,50.50893894736842
799,894,58.81596268750001
800,895,59.27130952380952
801,896,49.05612496052632
802,897,18.878337246153844
803,898,52.299466863636354
804,899,54.63613952564103
805,900,44.915366437500005
806,901,55.35323723076924
807,902,-28.206800152380954
808,903,17.36592488125
809,904,20.514522399999997
810,907,61.69160607692308
811,908,45.57190731818182
812,909,39.01828571428571
813,911,58.95855076470588
814,912,37.6320072585034
815,913,54.619181142857144
816,914,54.74070171428572
817,915,-2.042887684210527
818,916,51.02679343125
819,917,-26.090793552173903
820,919,48.637292333333335
821,920,62.02855535714285
822,921,56.02923270588236
823,922,35.03868875294118
824,923,52.24496583124999
825,924,53.31326333333333
826,925,52.05135811764706
827,926,49.049185338461534
828,927,41.432197275
829,928,41.432197275
830,929,55.753397425
831,930,14.781959251020409
832,931,32.70738689230769
833,932,61.649767796000006
834,933,26.3345576625
835,934,53.851383187499984
836,935,45.79769328333333
837,936,52.1651184
838,937,56.19989266666666
839,938,47.98568540714285
840,939,47.99005901538461
841,940,-20.247705073333336
842,941,53.64123351724138
843,942,45.7222244
844,943,46.0315726923077
845,944,47.80431575
846,945,43.22991865555555
847,946,14.579563833333332
848,947,-32.999463399999996
849,948,28.232821091666665
850,949,42.67919261538461
851,950,68.12029037058822
852,951,-0.7371416249999999
853,952,57.97729471666667
854,953,50.90159669565217
855,954,46.76784850000001
856,956,43.229869715384616
857,957,15.01671365
858,959,-34.25635647142857
859,960,55.706973215384615
860,961,52.044973224999985
861,964,65.95656844444444
862,965,65.36680841666667
863,966,49.51939160714286
864,967,36.027754426470594
865,968,35.9975466368421
866,970,47.77191559583333
867,971,48.147623988235296
868,972,47.993536837499995
869,973,47.87207020666667
870,974,47.86298249375
871,975,39.98634753846154
872,976,62.3512959111111
873,977,60.979052440000004
874,978,35.71027389473685
875,979,35.74312170625
876,980,-32.41061157777776
877,981,49.67149294166666
878,982,49.860675058064515
879,983,39.42284705
880,984,-3.671601386486487
881,985,57.56100713043479
882,986,34.32723892857143
883,987,34.80176269230769
884,988,63.24947613076924
885,989,55.224883969565205
886,990,56.98244916666667
887,991,57.007381657142865
888,992,56.80066756428572
889,993,56.79077818461539
890,994,53.112206428571426
891,995,53.08086021052632
892,996,-37.88749947647059
893,997,17.367963133333337
894,998,17.54115822142857
895,999,16.486709354545454
896,1000,35.41815403636364
897,1001,51.008699181818194
898,1002,48.32622215789475
899,1003,50.653187
900,1004,51.60963862500001
901,1005,32.696638666666665
902,1006,62.914942630000006
903,1007,47.472895265217396
904,1008,50.161461823529415
905,1009,65.11615816666666
906,1010,48.956115730769234
907,1011,51.85555858082193
908,1012,48.26931577058823
909,1013,52.862409717241384
910,1014,31.015726472000004
911,1015,43.914756825000005
912,1016,43.89403570833334
913,1017,35.79100484482759
914,1018,51.84742471428571
915,1019,53.55822992857143
916,1020,45.52498971428572
917,1021,45.418789866666664
918,1022,45.047572906666666
919,1023,45.65085440000001
920,1024,45.45308428799999
921,1025,44.92012654545454
922,1026,50.105002446153854
923,1027,49.24691366666667
924,1028,49.05993599999999
925,1029,48.150624619047626
926,1030,50.348318117241384
927,1031,48.70948820400001
928,1032,47.48435937692308
929,1033,46.68936254166666
930,1034,-3.3840975384615373
931,1035,53.270964071428565
932,1036,54.755644406250006
933,1037,23.363695780952384
934,1038,23.517759678571426
935,1039,59.17543575
936,1040,49.1254945
937,1041,48.036188684210536
938,1042,48.09415392307694
939,1043,-30.761035745454546
940,1045,-32.00664114375001
941,1046,-32.19470230555556
942,1047,52.02746904878049
943,1048,14.869970786666666
944,1049,45.32674489999999
945,1050,45.34964725479452
946,1051,52.34057750000001
947,1052,52.5742333076923
948,1053,51.230402633333334
949,1054,57.682269047619044
950,1055,57.961177199999995
951,1056,36.40959416363636
952,1057,-20.474603692307692
953,1058,56.78786555384616
954,1059,56.788339992307684
955,1060,57.905935
956,1061,45.1171552
957,1062,44.88741285161291
958,1063,45.89487552000001
959,1064,45.74026357894738
960,1065,44.955243200000005
961,1067,-33.329320415384615
962,1068,55.513057849999996
963,1069,45.29448282857144
964,1070,58.467713083333344
965,1071,65.7344451272727
966,1072,64.7126098724138
967,1073,64.7028054
968,1074,65.7971396625
969,1075,51.55993058333333
970,1076,55.4879727047619
971,1077,-22.8666970882353
972,1078,53.684426691666665
973,1079,49.748111
974,1080,57.58951563043478
975,1081,48.04225063684212
976,1082,46.247358923076916
977,1083,68.39645826666667
978,1084,54.89952905882353
979,1085,26.484273933333334
980,1086,49.23057637837839
981,1087,50.348383777777784
982,1088,45.095984
983,1089,44.82648279148938
984,1090,50.961358352941176
985,1091,47.92759759230769
986,1092,44.15272252631578
987,1094,67.18928929729731
988,1095,65.07768190000002
989,1096,64.041993
990,1097,49.52801491875
991,1098,56.046285294117645
992,1099,47.86788695833334
993,1100,59.468809416666666
994,1101,53.33979766666667
995,1102,47.877174874999994
996,1103,59.50529971428572
997,1104,52.25871007692307
998,1105,45.38897142857142
999,1106,45.35906865454547
1000,1107,44.901689107692306
1001,1108,-26.111725476190475
1002,1109,-26.29178526666667
1003,1110,-26.094367076923074
1004,1111,45.740084864
1005,1112,45.429513846153846
1006,1113,44.802595927272726
1007,1114,45.246167709090905
1008,1115,45.63652080000001
1009,1116,45.08454336
1010,1117,45.45368725
1011,1118,45.720841431578954
1012,1119,45.352588266666665
1013,1120,45.441782044444444
1014,1121,44.9700469787234
1015,1122,45.49599187027027
1016,1123,-35.22225475
1017,1124,-28.115101131818186
1018,1125,14.323242000000004
1019,1126,44.501138230769236
1020,1127,35.212613888235296
1021,1129,46.42361807142858
1022,1130,53.08260932500001
1023,1131,41.81776428571428
1024,1132,12.79912132
1025,1133,38.54751904545454
1026,1134,60.49960741904762
1027,1135,48.43145057142856
1028,1136,41.52388321951219
1029,1137,-17.754564866666666
1030,1139,65.28674300000002
1031,1140,52.74129728571428
1032,1141,45.513154057142856
1033,1142,45.43518986666667
1034,1143,45.15334549333334
1035,1144,45.41887619999999
1036,1145,42.562793157894745
1037,1146,23.42342838888889
1038,1147,23.06425775
1039,1148,40.22122338888889
1040,1149,38.45640066666667
1041,1150,42.02283356153846
1042,1152,54.16345610370369
1043,1153,-27.93961587619048
1044,1154,35.64339396285714
1045,1155,52.62101509090908
1046,1156,45.35464074426231
1047,1157,47.359813904761914
1048,1158,47.4339806
1049,1159,65.80422192307692
1050,1161,59.130225627777776
1051,1162,58.95792268709676
1052,1163,50.70600713333332
1053,1164,57.75350973684209
1054,1165,51.44160037142858
1055,1166,51.51536098571428
1056,1167,56.15027923076923
1057,1168,53.62250173913043
1058,1169,55.03994981249999
1059,1170,53.10400050980394
1060,1171,57.24638562499999
1061,1172,56.54023333333333
1062,1173,52.414193705882354
1063,1174,44.7826516
1064,1175,58.45289346666666
1065,1176,55.95972496923077
1066,1177,49.85259412121212
1067,1178,3.838001322727274
1068,1179,49.674224553571435
1069,1191,41.29633164705882
1070,1192,50.23222408000001
1071,1193,49.32542699999999
1072,1194,51.50136462857143
1073,1195,47.5660925
1074,1196,53.05339990714286
1075,1197,68.92826133333334
1076,1198,47.941625852631574
1077,1199,47.84451719444446
1078,1200,-28.788795475000004
1079,1201,47.05864199411766
1080,1202,47.26040997599999
1081,1203,-41.49654045454545
1082,1204,40.13321512142858
1083,1205,40.69484975
1084,1206,51.29864292592593
1085,1207,44.667523513513494
1086,1209,-37.87217722499999
1087,1210,-38.104940000000006
1088,1211,-37.874155619999996
1089,1212,-37.86273671714285
1090,1213,-26.5322570625
1091,1214,45.39259076923078
1092,1215,45.468357028571425
1093,1216,45.27969688888889
1094,1217,45.090569759999994
1095,1218,45.411326836363635
1096,1219,44.90306734545454
1097,1220,45.347507377777774
1098,1221,45.50255779310345
1099,1222,52.32486941935485
1100,1223,42.2158681777778
1101,1224,31.572199947999987
1102,1225,33.10319191714285
1103,1226,32.027137650925944
1104,1227,50.829973778378374
1105,1228,45.15293066666667
1106,1229,45.60067287272727
1107,1230,45.41420735999999
1108,1231,45.725635764705885
1109,1232,45.58310618947369
1110,1233,45.51504165925925
1111,1234,44.901590260869575
1112,1235,50.42935801200001
1113,1236,49.816926474999995
1114,1237,41.06016764000001
1115,1239,50.17343146666667
1116,1240,17.0523327
1117,1241,53.67531463157895
1118,1242,56.09093548571429
1119,1244,54.84322397692308
1120,1245,41.96022133333333
1121,1247,52.03777405714285
1122,1248,56.41516133333332
1123,1249,47.91523933333334
1124,1250,-37.93469137931035
1125,1251,58.33016212903226
1126,1252,51.13806016818182
1127,1253,52.4950605235294
1128,1254,53.674596631578964
1129,1255,53.84056364285715
1130,1256,45.06326000000001
1131,1257,55.83909321428571
1132,1258,45.20838142105263
1133,1259,12.104906130434783
1134,1262,44.88392534705883
1135,1263,47.311787
1136,1264,51.455495062500006
1137,1265,53.14773380555555
1138,1266,51.507909481249996
1139,1267,55.33108203030303
1140,1268,45.936911439999996
1141,1270,-15.862006133333335
1142,1271,50.832025466666664
